location,province,area_sqm,bedrooms,bathrooms,price_php,price_per_sqm_php,property_type,distance_to_beach_km,tourism_density_score,infrastructure_score,employment_zone_score,flood_risk_score,cultural_premium_factor,quarter,year
Orchard - Core CBD,Central,145.0,2,1,16791580.0,115804.0,Lot,11.61,9.1,9.8,9.8,0.209,0.2,Q2,2024
Orchard - Core CBD,Central,250.0,3,2,28172250.0,112689.0,House,12.67,8.7,9.8,9.8,0.31,0.2,Q2,2024
Orchard - Core CBD,Central,75.0,5,4,8958000.0,119440.0,Condo,12.16,8.1,9.8,9.8,0.089,0.2,Q2,2024
Marina Bay - Financial,Central,47.0,4,4,5332573.0,113459.0,Townhouse,2.3,9.2,9.9,9.9,0.438,0.2,Q2,2025
Marina Bay - Financial,Central,213.0,4,4,27690000.0,130000.0,Condo,1.97,9.1,9.9,9.9,0.084,0.2,Q4,2025
Marina Bay - Financial,Central,83.0,3,3,10649398.0,128306.0,House,1.74,9.5,9.9,9.9,0.214,0.2,Q3,2025
Marina Bay - Financial,Central,181.0,2,1,22759664.0,125744.0,Condo,2.51,8.9,9.9,9.9,0.289,0.2,Q1,2025
Marina Bay - Financial,Central,126.0,1,1,15174936.0,120436.0,Condo,1.95,8.9,9.9,9.9,0.329,0.2,Q1,2025
Marina Bay - Financial,Central,184.0,3,3,23920000.0,130000.0,Condo,1.79,8.7,9.9,9.9,0.352,0.2,Q3,2024
Marina Bay - Financial,Central,110.0,5,5,13942280.0,126748.0,House,1.44,9.9,9.9,9.9,0.266,0.2,Q2,2025
Marina Bay - Financial,Central,214.0,3,3,24715716.0,115494.0,Condo,2.48,9.3,9.9,9.9,0.427,0.2,Q1,2025
Marina Bay - Financial,Central,259.0,1,1,33670000.0,130000.0,House,1.99,10.0,9.9,9.9,0.176,0.2,Q2,2024
Marina Bay - Financial,Central,274.0,4,4,35620000.0,130000.0,Townhouse,1.84,9.6,9.9,9.9,0.346,0.2,Q3,2024
Marina Bay - Financial,Central,261.0,2,2,33624108.0,128828.0,House,1.64,9.8,9.9,9.9,0.307,0.2,Q2,2025
Marina Bay - Financial,Central,73.0,3,3,7953934.0,108958.0,Condo,1.88,9.6,9.9,9.9,0.443,0.2,Q4,2025
Marina Bay - Financial,Central,169.0,3,2,20272733.0,119957.0,House,2.02,8.9,9.9,9.9,0.44,0.2,Q4,2024
Marina Bay - Financial,Central,54.0,2,2,6193044.0,114686.0,Townhouse,1.67,9.0,9.9,9.9,0.437,0.2,Q2,2025
Marina Bay - Financial,Central,75.0,3,3,8685375.0,115805.0,Condo,1.69,9.1,9.9,9.9,0.392,0.2,Q1,2024
Marina Bay - Financial,Central,158.0,3,2,20540000.0,130000.0,House,2.03,9.3,9.9,9.9,0.246,0.2,Q1,2024
Marina Bay - Financial,Central,204.0,3,3,26520000.0,130000.0,House,2.24,9.1,9.9,9.9,0.128,0.2,Q2,2024
Marina Bay - Financial,Central,263.0,2,1,34190000.0,130000.0,House,1.76,9.6,9.9,9.9,0.434,0.2,Q3,2024
Marina Bay - Financial,Central,144.0,2,2,18720000.0,130000.0,Lot,2.05,9.4,9.9,9.9,0.078,0.2,Q4,2024
Marina Bay - Financial,Central,30.0,1,1,3576030.0,119201.0,Condo,2.26,10.0,9.9,9.9,0.28,0.2,Q4,2024
Marina Bay - Financial,Central,99.0,3,2,12233331.0,123569.0,House,2.62,9.3,9.9,9.9,0.325,0.2,Q1,2024
Marina Bay - Financial,Central,159.0,2,2,20670000.0,130000.0,Condo,1.89,10.0,9.9,9.9,0.258,0.2,Q2,2024
Marina Bay - Financial,Central,277.0,2,2,35880918.0,129534.0,House,1.88,9.1,9.9,9.9,0.271,0.2,Q1,2024
Marina Bay - Financial,Central,109.0,2,1,14170000.0,130000.0,Townhouse,2.29,8.5,9.9,9.9,0.031,0.2,Q4,2024
Marina Bay - Financial,Central,141.0,2,1,18330000.0,130000.0,Condo,2.3,8.3,9.9,9.9,0.059,0.2,Q2,2024
Marina Bay - Financial,Central,230.0,3,2,29324770.0,127499.0,Townhouse,2.22,9.4,9.9,9.9,0.327,0.2,Q3,2024
Marina Bay - Financial,Central,83.0,1,1,10790000.0,130000.0,Condo,2.42,9.9,9.9,9.9,0.059,0.2,Q3,2024
Marina Bay - Financial,Central,199.0,2,2,25870000.0,130000.0,Condo,1.8,8.9,9.9,9.9,0.21,0.2,Q3,2025
Marina Bay - Financial,Central,165.0,4,4,21450000.0,130000.0,House,1.21,9.6,9.9,9.9,0.037,0.2,Q4,2024
Marina Bay - Financial,Central,139.0,2,2,18070000.0,130000.0,Townhouse,2.21,9.6,9.9,9.9,0.107,0.2,Q4,2024
Marina Bay - Financial,Central,224.0,2,2,28645120.0,127880.0,House,1.65,8.4,9.9,9.9,0.274,0.2,Q4,2024
Marina Bay - Financial,Central,71.0,5,5,8916748.0,125588.0,Condo,1.72,8.8,9.9,9.9,0.164,0.2,Q3,2024
Marina Bay - Financial,Central,88.0,2,2,10964272.0,124594.0,Condo,1.62,9.8,9.9,9.9,0.336,0.2,Q2,2024
Marina Bay - Financial,Central,87.0,3,3,10578939.0,121597.0,House,2.74,8.3,9.9,9.9,0.264,0.2,Q3,2025
Marina Bay - Financial,Central,241.0,3,3,30268636.0,125596.0,Condo,1.14,9.9,9.9,9.9,0.411,0.2,Q2,2024
Marina Bay - Financial,Central,111.0,1,1,13982559.0,125969.0,Condo,2.6,8.7,9.9,9.9,0.212,0.2,Q2,2025
Marina Bay - Financial,Central,182.0,2,2,23608676.0,129718.0,House,2.26,10.0,9.9,9.9,0.268,0.2,Q3,2024
Marina Bay - Financial,Central,36.0,2,2,4498200.0,124950.0,Townhouse,2.29,9.4,9.9,9.9,0.272,0.2,Q1,2024
Marina Bay - Financial,Central,132.0,3,2,17054532.0,129201.0,Condo,1.26,8.6,9.9,9.9,0.1,0.2,Q2,2024
Marina Bay - Financial,Central,193.0,2,1,24088716.0,124812.0,Lot,2.27,9.5,9.9,9.9,0.329,0.2,Q1,2025
Marina Bay - Financial,Central,139.0,3,2,16447175.0,118325.0,Condo,1.94,9.2,9.9,9.9,0.423,0.2,Q1,2024
Marina Bay - Financial,Central,85.0,2,1,10129025.0,119165.0,Condo,2.15,9.6,9.9,9.9,0.343,0.2,Q2,2024
Marina Bay - Financial,Central,255.0,5,5,33150000.0,130000.0,House,1.76,8.6,9.9,9.9,0.179,0.2,Q1,2024
Marina Bay - Financial,Central,50.0,4,3,5658700.0,113174.0,Townhouse,1.61,9.3,9.9,9.9,0.272,0.2,Q1,2024
Marina Bay - Financial,Central,92.0,4,3,11960000.0,130000.0,Condo,2.13,10.0,9.9,9.9,0.113,0.2,Q2,2025
Marina Bay - Financial,Central,241.0,3,3,31330000.0,130000.0,House,2.23,9.0,9.9,9.9,0.29,0.2,Q1,2025
Marina Bay - Financial,Central,229.0,4,4,29770000.0,130000.0,Townhouse,2.15,10.0,9.9,9.9,0.177,0.2,Q3,2024
Marina Bay - Financial,Central,196.0,3,2,25228336.0,128716.0,Condo,2.06,9.0,9.9,9.9,0.235,0.2,Q4,2024
Marina Bay - Financial,Central,258.0,4,3,33540000.0,130000.0,Condo,2.25,9.1,9.9,9.9,0.271,0.2,Q3,2025
Marina Bay - Financial,Central,271.0,2,2,35230000.0,130000.0,House,1.97,8.9,9.9,9.9,0.277,0.2,Q3,2025
Marina Bay - Financial,Central,247.0,2,1,32110000.0,130000.0,House,1.42,9.4,9.9,9.9,0.12,0.2,Q3,2024
Marina Bay - Financial,Central,256.0,3,2,32449280.0,126755.0,Lot,2.03,9.1,9.9,9.9,0.366,0.2,Q4,2024
Marina Bay - Financial,Central,244.0,4,3,31720000.0,130000.0,House,2.18,8.3,9.9,9.9,0.16,0.2,Q3,2025
Marina Bay - Financial,Central,244.0,1,1,29623308.0,121407.0,Townhouse,1.68,10.0,9.9,9.9,0.425,0.2,Q4,2024
Marina Bay - Financial,Central,127.0,2,1,16510000.0,130000.0,Condo,1.48,9.2,9.9,9.9,0.045,0.2,Q2,2024
Marina Bay - Financial,Central,75.0,3,2,9750000.0,130000.0,Townhouse,2.34,9.1,9.9,9.9,0.177,0.2,Q4,2025
Marina Bay - Financial,Central,256.0,3,2,30388736.0,118706.0,Condo,1.87,9.2,9.9,9.9,0.437,0.2,Q3,2024
Marina Bay - Financial,Central,28.0,2,1,3177916.0,113497.0,Condo,2.09,9.2,9.9,9.9,0.438,0.2,Q4,2025
Marina Bay - Financial,Central,159.0,2,1,19104009.0,120151.0,House,1.47,8.6,9.9,9.9,0.416,0.2,Q3,2025
Marina Bay - Financial,Central,40.0,2,2,4755280.0,118882.0,House,1.91,9.0,9.9,9.9,0.318,0.2,Q3,2024
Marina Bay - Financial,Central,155.0,4,3,17734635.0,114417.0,House,2.23,9.8,9.9,9.9,0.436,0.2,Q2,2025
Marina Bay - Financial,Central,114.0,3,2,12596772.0,110498.0,Condo,1.91,8.4,9.9,9.9,0.446,0.2,Q4,2024
Marina Bay - Financial,Central,61.0,1,1,7537526.0,123566.0,Townhouse,1.45,8.8,9.9,9.9,0.229,0.2,Q1,2024
Marina Bay - Financial,Central,80.0,3,3,10043520.0,125544.0,Condo,2.35,8.7,9.9,9.9,0.293,0.2,Q1,2025
Marina Bay - Financial,Central,25.0,3,2,3228250.0,129130.0,House,1.89,9.1,9.9,9.9,0.205,0.2,Q2,2025
Marina Bay - Financial,Central,28.0,3,3,3640000.0,130000.0,Lot,1.73,9.5,9.9,9.9,0.041,0.2,Q3,2024
Marina Bay - Financial,Central,163.0,2,1,19740930.0,121110.0,Condo,2.29,8.8,9.9,9.9,0.37,0.2,Q4,2025
Marina Bay - Financial,Central,226.0,3,3,29380000.0,130000.0,House,2.11,8.8,9.9,9.9,0.175,0.2,Q2,2025
Marina Bay - Financial,Central,261.0,3,3,33930000.0,130000.0,Condo,2.06,9.7,9.9,9.9,0.227,0.2,Q3,2024
Marina Bay - Financial,Central,244.0,2,2,29770928.0,122012.0,House,1.74,8.6,9.9,9.9,0.422,0.2,Q3,2025
Marina Bay - Financial,Central,58.0,2,2,7540000.0,130000.0,Condo,2.16,10.0,9.9,9.9,0.157,0.2,Q3,2025
Marina Bay - Financial,Central,27.0,2,2,3109860.0,115180.0,Condo,2.49,9.4,9.9,9.9,0.294,0.2,Q2,2024
Marina Bay - Financial,Central,92.0,1,1,11960000.0,130000.0,House,1.41,10.0,9.9,9.9,0.029,0.2,Q4,2025
Marina Bay - Financial,Central,172.0,1,1,22360000.0,130000.0,House,2.91,8.5,9.9,9.9,0.16,0.2,Q1,2025
Marina Bay - Financial,Central,269.0,3,3,34970000.0,130000.0,House,1.87,8.5,9.9,9.9,0.197,0.2,Q1,2025
Marina Bay - Financial,Central,147.0,4,4,17802876.0,121108.0,Condo,2.26,8.3,9.9,9.9,0.321,0.2,Q1,2024
Marina Bay - Financial,Central,166.0,2,1,21580000.0,130000.0,Lot,1.39,8.7,9.9,9.9,0.167,0.2,Q1,2025
Marina Bay - Financial,Central,255.0,1,1,30859080.0,121016.0,Condo,2.1,9.1,9.9,9.9,0.42,0.2,Q2,2025
Marina Bay - Financial,Central,132.0,4,4,17160000.0,130000.0,Condo,2.3,8.9,9.9,9.9,0.037,0.2,Q1,2024
Marina Bay - Financial,Central,158.0,2,1,20461474.0,129503.0,House,1.64,9.6,9.9,9.9,0.314,0.2,Q4,2024
Marina Bay - Financial,Central,213.0,3,3,26664192.0,125184.0,House,2.23,8.7,9.9,9.9,0.262,0.2,Q1,2025
Marina Bay - Financial,Central,83.0,3,3,10437499.0,125753.0,Townhouse,1.27,7.5,9.9,9.9,0.218,0.2,Q2,2025
Marina Bay - Financial,Central,171.0,1,1,20772225.0,121475.0,Townhouse,2.43,9.4,9.9,9.9,0.424,0.2,Q1,2024
Marina Bay - Financial,Central,138.0,2,1,17244204.0,124958.0,Townhouse,2.03,8.9,9.9,9.9,0.38,0.2,Q4,2024
Marina Bay - Financial,Central,176.0,2,2,22358688.0,127038.0,Townhouse,2.57,9.3,9.9,9.9,0.264,0.2,Q2,2024
Marina Bay - Financial,Central,48.0,2,2,6240000.0,130000.0,House,2.19,9.8,9.9,9.9,0.103,0.2,Q3,2024
Marina Bay - Financial,Central,112.0,2,2,14560000.0,130000.0,House,2.46,8.7,9.9,9.9,0.173,0.2,Q3,2025
Marina Bay - Financial,Central,247.0,2,1,31364060.0,126980.0,Condo,1.5,10.0,9.9,9.9,0.446,0.2,Q4,2025
Marina Bay - Financial,Central,31.0,4,4,3627651.0,117021.0,Condo,0.84,8.6,9.9,9.9,0.446,0.2,Q4,2024
Marina Bay - Financial,Central,205.0,2,2,26296990.0,128278.0,Condo,2.4,8.7,9.9,9.9,0.285,0.2,Q1,2024
Marina Bay - Financial,Central,224.0,2,2,29120000.0,130000.0,House,2.36,8.2,9.9,9.9,0.031,0.2,Q1,2025
Marina Bay - Financial,Central,264.0,2,2,33166584.0,125631.0,Condo,1.87,8.7,9.9,9.9,0.424,0.2,Q3,2025
Marina Bay - Financial,Central,72.0,3,3,8642304.0,120032.0,House,2.28,9.1,9.9,9.9,0.336,0.2,Q1,2024
Marina Bay - Financial,Central,66.0,1,1,8580000.0,130000.0,Condo,2.02,8.9,9.9,9.9,0.132,0.2,Q2,2024
Marina Bay - Financial,Central,227.0,3,2,28781784.0,126792.0,House,2.79,8.8,9.9,9.9,0.221,0.2,Q4,2025
Marina Bay - Financial,Central,44.0,3,3,5302660.0,120515.0,Condo,1.77,9.3,9.9,9.9,0.235,0.2,Q1,2025
Marina Bay - Financial,Central,100.0,3,3,12195400.0,121954.0,House,2.04,9.0,9.9,9.9,0.361,0.2,Q2,2025
Marina Bay - Financial,Central,235.0,1,1,28682925.0,122055.0,Townhouse,2.24,8.1,9.9,9.9,0.412,0.2,Q4,2024
Marina Bay - Financial,Central,235.0,3,3,30163190.0,128354.0,House,1.02,9.3,9.9,9.9,0.302,0.2,Q2,2024
Marina Bay - Financial,Central,215.0,3,3,26089820.0,121348.0,Condo,2.54,9.3,9.9,9.9,0.375,0.2,Q1,2024
Marina Bay - Financial,Central,54.0,2,1,6339168.0,117392.0,House,2.33,9.9,9.9,9.9,0.416,0.2,Q1,2025
Marina Bay - Financial,Central,25.0,2,2,3091500.0,123660.0,House,2.12,8.3,9.9,9.9,0.19,0.2,Q3,2025
Marina Bay - Financial,Central,54.0,3,2,6735042.0,124723.0,Condo,2.26,9.9,9.9,9.9,0.166,0.2,Q4,2025
Marina Bay - Financial,Central,166.0,2,2,21580000.0,130000.0,Condo,2.5,9.4,9.9,9.9,0.074,0.2,Q3,2025
Marina Bay - Financial,Central,185.0,2,2,24050000.0,130000.0,House,0.66,8.2,9.9,9.9,0.172,0.2,Q3,2025
Marina Bay - Financial,Central,245.0,2,2,31850000.0,130000.0,Condo,2.15,9.4,9.9,9.9,0.162,0.2,Q3,2024
Marina Bay - Financial,Central,220.0,2,2,28600000.0,130000.0,Condo,1.54,8.9,9.9,9.9,0.286,0.2,Q1,2024
Marina Bay - Financial,Central,164.0,4,4,20675972.0,126073.0,Lot,2.25,9.9,9.9,9.9,0.378,0.2,Q1,2024
Marina Bay - Financial,Central,176.0,2,2,22880000.0,130000.0,Lot,2.53,8.7,9.9,9.9,0.042,0.2,Q3,2024
Marina Bay - Financial,Central,81.0,5,4,10530000.0,130000.0,House,1.64,9.7,9.9,9.9,0.082,0.2,Q1,2024
Marina Bay - Financial,Central,180.0,3,2,23400000.0,130000.0,Townhouse,1.84,8.7,9.9,9.9,0.065,0.2,Q1,2024
Marina Bay - Financial,Central,271.0,2,2,33108883.0,122173.0,House,2.27,9.1,9.9,9.9,0.42,0.2,Q1,2024
Marina Bay - Financial,Central,197.0,3,2,25610000.0,130000.0,House,2.8,8.9,9.9,9.9,0.13,0.2,Q2,2024
Marina Bay - Financial,Central,169.0,1,1,21970000.0,130000.0,Townhouse,3.09,9.1,9.9,9.9,0.149,0.2,Q1,2024
Marina Bay - Financial,Central,266.0,2,1,34580000.0,130000.0,House,2.52,8.9,9.9,9.9,0.147,0.2,Q2,2024
Marina Bay - Financial,Central,83.0,1,1,9514539.0,114633.0,Condo,2.15,9.5,9.9,9.9,0.374,0.2,Q1,2025
Marina Bay - Financial,Central,206.0,4,3,25650090.0,124515.0,Condo,1.08,8.7,9.9,9.9,0.348,0.2,Q3,2025
Marina Bay - Financial,Central,216.0,3,2,28080000.0,130000.0,House,1.53,9.4,9.9,9.9,0.053,0.2,Q4,2025
Marina Bay - Financial,Central,202.0,3,3,25159302.0,124551.0,Condo,2.62,8.5,9.9,9.9,0.416,0.2,Q1,2024
Marina Bay - Financial,Central,54.0,2,1,7020000.0,130000.0,House,1.99,9.9,9.9,9.9,0.045,0.2,Q1,2024
Marina Bay - Financial,Central,145.0,4,3,18850000.0,130000.0,Condo,1.78,9.3,9.9,9.9,0.109,0.2,Q3,2024
Marina Bay - Financial,Central,269.0,2,1,34970000.0,130000.0,House,2.5,10.0,9.9,9.9,0.034,0.2,Q1,2024
Marina Bay - Financial,Central,125.0,4,3,16250000.0,130000.0,Townhouse,2.68,9.4,9.9,9.9,0.203,0.2,Q1,2025
Marina Bay - Financial,Central,206.0,3,3,25475608.0,123668.0,Condo,1.83,10.0,9.9,9.9,0.349,0.2,Q3,2024
Marina Bay - Financial,Central,137.0,3,2,16607825.0,121225.0,House,1.99,9.8,9.9,9.9,0.257,0.2,Q2,2025
Marina Bay - Financial,Central,69.0,3,2,8864085.0,128465.0,Townhouse,1.39,9.1,9.9,9.9,0.23,0.2,Q3,2024
Marina Bay - Financial,Central,142.0,1,1,17492270.0,123185.0,Condo,1.69,9.3,9.9,9.9,0.354,0.2,Q2,2024
Marina Bay - Financial,Central,68.0,2,1,8840000.0,130000.0,Townhouse,1.53,10.0,9.9,9.9,0.109,0.2,Q3,2024
Marina Bay - Financial,Central,226.0,3,3,29380000.0,130000.0,Condo,2.18,8.3,9.9,9.9,0.11,0.2,Q2,2024
Marina Bay - Financial,Central,154.0,1,1,20020000.0,130000.0,House,1.09,9.3,9.9,9.9,0.134,0.2,Q1,2024
Marina Bay - Financial,Central,253.0,4,4,32683552.0,129184.0,Condo,1.95,8.8,9.9,9.9,0.303,0.2,Q1,2024
Marina Bay - Financial,Central,178.0,3,2,23140000.0,130000.0,Condo,2.11,9.6,9.9,9.9,0.083,0.2,Q1,2025
Marina Bay - Financial,Central,265.0,4,4,34450000.0,130000.0,House,1.55,8.7,9.9,9.9,0.116,0.2,Q1,2025
Marina Bay - Financial,Central,162.0,3,3,21060000.0,130000.0,House,1.55,9.5,9.9,9.9,0.171,0.2,Q3,2025
Marina Bay - Financial,Central,75.0,2,2,9193050.0,122574.0,Condo,1.98,8.6,9.9,9.9,0.307,0.2,Q3,2024
Marina Bay - Financial,Central,59.0,5,5,6782994.0,114966.0,Condo,2.71,9.0,9.9,9.9,0.386,0.2,Q4,2024
Marina Bay - Financial,Central,90.0,3,3,9937800.0,110420.0,House,1.88,8.2,9.9,9.9,0.447,0.2,Q4,2024
Marina Bay - Financial,Central,195.0,3,2,25350000.0,130000.0,Condo,2.31,8.5,9.9,9.9,0.085,0.2,Q4,2025
Marina Bay - Financial,Central,163.0,3,2,21190000.0,130000.0,Condo,1.68,9.5,9.9,9.9,0.052,0.2,Q1,2025
Marina Bay - Financial,Central,42.0,2,2,5104134.0,121527.0,House,1.95,7.9,9.9,9.9,0.242,0.2,Q4,2024
Marina Bay - Financial,Central,173.0,3,2,20225084.0,116908.0,Condo,2.09,9.5,9.9,9.9,0.45,0.2,Q1,2024
Marina Bay - Financial,Central,27.0,5,5,3276639.0,121357.0,Lot,1.67,9.4,9.9,9.9,0.329,0.2,Q2,2024
Marina Bay - Financial,Central,207.0,3,2,26910000.0,130000.0,Condo,1.82,9.4,9.9,9.9,0.073,0.2,Q4,2024
Marina Bay - Financial,Central,275.0,5,4,34579600.0,125744.0,Lot,2.51,8.8,9.9,9.9,0.372,0.2,Q3,2025
Marina Bay - Financial,Central,210.0,5,4,26797260.0,127606.0,House,1.83,8.3,9.9,9.9,0.246,0.2,Q3,2024
Marina Bay - Financial,Central,208.0,4,3,27040000.0,130000.0,House,2.24,8.5,9.9,9.9,0.153,0.2,Q1,2025
Marina Bay - Financial,Central,60.0,4,4,7800000.0,130000.0,Lot,1.63,8.8,9.9,9.9,0.085,0.2,Q1,2024
Marina Bay - Financial,Central,264.0,3,3,34320000.0,130000.0,House,1.38,8.8,9.9,9.9,0.052,0.2,Q2,2024
Marina Bay - Financial,Central,50.0,3,3,6010950.0,120219.0,House,1.95,9.4,9.9,9.9,0.377,0.2,Q1,2025
Marina Bay - Financial,Central,131.0,3,3,16978386.0,129606.0,Condo,2.18,9.6,9.9,9.9,0.155,0.2,Q1,2025
Marina Bay - Financial,Central,70.0,3,2,8861720.0,126596.0,Townhouse,2.11,8.2,9.9,9.9,0.1,0.2,Q4,2025
Marina Bay - Financial,Central,273.0,2,2,35490000.0,130000.0,House,1.37,9.3,9.9,9.9,0.113,0.2,Q3,2025
Marina Bay - Financial,Central,95.0,2,1,12349335.0,129993.0,House,1.51,9.4,9.9,9.9,0.258,0.2,Q1,2025
Marina Bay - Financial,Central,210.0,2,2,27300000.0,130000.0,Lot,1.94,8.4,9.9,9.9,0.202,0.2,Q1,2024
Marina Bay - Financial,Central,85.0,2,1,11050000.0,130000.0,Condo,1.87,8.7,9.9,9.9,0.062,0.2,Q2,2024
Marina Bay - Financial,Central,214.0,3,2,27820000.0,130000.0,Condo,1.46,7.8,9.9,9.9,0.213,0.2,Q2,2025
Marina Bay - Financial,Central,52.0,3,3,6123936.0,117768.0,House,2.81,8.0,9.9,9.9,0.377,0.2,Q4,2025
Marina Bay - Financial,Central,77.0,1,1,8864933.0,115129.0,Condo,2.12,8.8,9.9,9.9,0.421,0.2,Q4,2025
Marina Bay - Financial,Central,123.0,4,4,15079677.0,122599.0,Condo,1.93,9.2,9.9,9.9,0.427,0.2,Q2,2024
Marina Bay - Financial,Central,217.0,1,1,28210000.0,130000.0,Townhouse,1.73,8.7,9.9,9.9,0.089,0.2,Q3,2025
Marina Bay - Financial,Central,205.0,2,1,24972075.0,121815.0,Condo,1.72,7.4,9.9,9.9,0.432,0.2,Q3,2025
Marina Bay - Financial,Central,244.0,4,3,31720000.0,130000.0,Condo,2.4,9.5,9.9,9.9,0.234,0.2,Q3,2025
Marina Bay - Financial,Central,271.0,2,2,35230000.0,130000.0,Townhouse,1.85,9.2,9.9,9.9,0.099,0.2,Q4,2025
Marina Bay - Financial,Central,217.0,1,1,27415780.0,126340.0,Condo,1.83,8.4,9.9,9.9,0.292,0.2,Q2,2024
Marina Bay - Financial,Central,77.0,2,1,10010000.0,130000.0,Townhouse,2.11,9.9,9.9,9.9,0.061,0.2,Q2,2025
Marina Bay - Financial,Central,259.0,3,3,33670000.0,130000.0,Condo,2.15,8.8,9.9,9.9,0.229,0.2,Q3,2024
Marina Bay - Financial,Central,75.0,3,3,8870325.0,118271.0,House,2.37,8.7,9.9,9.9,0.359,0.2,Q1,2025
Marina Bay - Financial,Central,188.0,3,2,22771500.0,121125.0,Lot,1.6,9.3,9.9,9.9,0.392,0.2,Q1,2024
Marina Bay - Financial,Central,133.0,4,3,17290000.0,130000.0,Condo,2.34,9.9,9.9,9.9,0.035,0.2,Q3,2024
Marina Bay - Financial,Central,125.0,2,1,15379750.0,123038.0,Lot,2.38,9.9,9.9,9.9,0.229,0.2,Q4,2024
Marina Bay - Financial,Central,62.0,3,3,8060000.0,130000.0,Condo,2.12,8.7,9.9,9.9,0.128,0.2,Q1,2025
Marina Bay - Financial,Central,259.0,3,3,33670000.0,130000.0,Lot,1.67,9.5,9.9,9.9,0.219,0.2,Q4,2024
Marina Bay - Financial,Central,59.0,1,1,7110267.0,120513.0,Condo,1.78,9.4,9.9,9.9,0.251,0.2,Q2,2025
Marina Bay - Financial,Central,182.0,3,3,23660000.0,130000.0,House,2.14,10.0,9.9,9.9,0.165,0.2,Q4,2025
Marina Bay - Financial,Central,195.0,3,3,24263070.0,124426.0,Lot,2.13,9.7,9.9,9.9,0.327,0.2,Q2,2024
Marina Bay - Financial,Central,77.0,2,2,10010000.0,130000.0,Condo,1.72,9.9,9.9,9.9,0.089,0.2,Q3,2025
Marina Bay - Financial,Central,145.0,3,3,18850000.0,130000.0,House,1.14,8.8,9.9,9.9,0.178,0.2,Q3,2025
Marina Bay - Financial,Central,90.0,3,3,11670030.0,129667.0,Townhouse,1.7,8.8,9.9,9.9,0.143,0.2,Q1,2025
Marina Bay - Financial,Central,213.0,1,1,27690000.0,130000.0,House,1.65,8.9,9.9,9.9,0.03,0.2,Q2,2024
Marina Bay - Financial,Central,123.0,2,1,14992962.0,121894.0,House,1.83,8.7,9.9,9.9,0.265,0.2,Q4,2025
Marina Bay - Financial,Central,132.0,3,3,16595172.0,125721.0,House,1.82,8.6,9.9,9.9,0.241,0.2,Q3,2025
Marina Bay - Financial,Central,126.0,4,4,14222502.0,112877.0,Condo,1.78,8.0,9.9,9.9,0.425,0.2,Q1,2024
Marina Bay - Financial,Central,33.0,2,2,3822720.0,115840.0,House,2.44,8.9,9.9,9.9,0.208,0.2,Q4,2025
Marina Bay - Financial,Central,255.0,1,1,33150000.0,130000.0,Lot,1.76,9.4,9.9,9.9,0.269,0.2,Q4,2024
Marina Bay - Financial,Central,201.0,4,4,26130000.0,130000.0,Condo,1.75,9.9,9.9,9.9,0.048,0.2,Q2,2024
Marina Bay - Financial,Central,115.0,1,1,14594535.0,126909.0,Lot,2.29,8.7,9.9,9.9,0.223,0.2,Q2,2024
Marina Bay - Financial,Central,43.0,2,1,5590000.0,130000.0,Townhouse,1.71,9.3,9.9,9.9,0.103,0.2,Q4,2025
Marina Bay - Financial,Central,147.0,2,2,19110000.0,130000.0,Condo,2.01,8.7,9.9,9.9,0.168,0.2,Q2,2025
Marina Bay - Financial,Central,148.0,1,1,19062992.0,128804.0,Condo,1.65,8.4,9.9,9.9,0.27,0.2,Q3,2025
Marina Bay - Financial,Central,87.0,3,2,10015962.0,115126.0,Condo,2.25,10.0,9.9,9.9,0.423,0.2,Q3,2024
Marina Bay - Financial,Central,267.0,3,2,34710000.0,130000.0,Townhouse,1.83,8.7,9.9,9.9,0.19,0.2,Q3,2025
Marina Bay - Financial,Central,191.0,2,2,24830000.0,130000.0,Condo,2.53,8.9,9.9,9.9,0.027,0.2,Q2,2025
Marina Bay - Financial,Central,235.0,2,1,30550000.0,130000.0,Condo,1.82,9.4,9.9,9.9,0.087,0.2,Q3,2025
Marina Bay - Financial,Central,219.0,2,1,28467810.0,129990.0,Townhouse,1.87,8.6,9.9,9.9,0.267,0.2,Q1,2024
Marina Bay - Financial,Central,82.0,3,2,10119538.0,123409.0,Condo,2.26,8.9,9.9,9.9,0.347,0.2,Q3,2025
Marina Bay - Financial,Central,255.0,1,1,33150000.0,130000.0,Condo,1.89,9.8,9.9,9.9,0.172,0.2,Q1,2024
Marina Bay - Financial,Central,206.0,2,2,26780000.0,130000.0,Condo,1.18,8.8,9.9,9.9,0.062,0.2,Q3,2024
Marina Bay - Financial,Central,220.0,3,2,28600000.0,130000.0,House,2.03,9.5,9.9,9.9,0.255,0.2,Q1,2024
Marina Bay - Financial,Central,192.0,3,2,23371392.0,121726.0,Condo,2.02,10.0,9.9,9.9,0.431,0.2,Q1,2025
Marina Bay - Financial,Central,88.0,4,3,10396584.0,118143.0,Lot,1.78,9.4,9.9,9.9,0.342,0.2,Q4,2025
Marina Bay - Financial,Central,100.0,3,3,13000000.0,130000.0,Condo,1.49,9.3,9.9,9.9,0.238,0.2,Q4,2024
Marina Bay - Financial,Central,275.0,3,2,35750000.0,130000.0,Condo,2.0,8.6,9.9,9.9,0.178,0.2,Q2,2025
