location,province,area_sqm,bedrooms,bathrooms,price_php,price_per_sqm_php,property_type,distance_to_beach_km,tourism_density_score,infrastructure_score,employment_zone_score,flood_risk_score,cultural_premium_factor,quarter,year
Woodlands / Yishun,Singapore,65,2,1,34271000.0,527246.0,Condo,24.24638641641072,7.56612076929286,9.781078818279425,9.591889598962446,0.04598322375587405,0.026893382355165835,Q2,2023
Woodlands / Yishun,Singapore,140,5,4,64035000.0,457396.0,Condo,8.415882511590645,7.260149042351548,9.332311558388808,9.883264834996258,0.011979787238425663,0.012583951961417044,Q2,2024
Jurong West,Singapore,75,2,3,36834000.0,491124.0,HDB,13.345771206513582,8.845421536084762,9.076375696951525,9.84662656229511,0.04717295738323893,0.03604181116800959,Q1,2023
Tampines / Bedok,Singapore,120,2,3,71497000.0,595812.0,HDB,7.041820138704858,7.570012097106049,9.562846516181777,9.95234208082007,0.014977220677937036,0.024561793166903968,Q3,2023
Novena / Toa Payoh,Singapore,140,3,3,163519000.0,1167993.0,Landed,3.6216537815668604,7.548492697322624,9.486390758109017,9.153308393306801,0.017701229445128752,0.012665894302383029,Q4,2024
Orchard / Marina Bay,Singapore,55,2,3,64562000.0,1173857.0,HDB,13.789507342556323,8.16038440910689,9.514137077228614,9.045500240919516,0.01253990733835315,0.010402111490971104,Q3,2024
Jurong West,Singapore,55,1,2,30835000.0,560636.0,Condo,21.676137611197525,8.639736858358592,9.36547482260254,9.33470644973075,0.04341842362169844,0.030220025607465402,Q3,2024
Orchard / Marina Bay,Singapore,140,4,5,179538000.0,1282414.0,HDB,6.186041826556127,8.643166084357627,9.699706449027726,9.671559030617816,0.03839703267275091,0.029425511571779077,Q3,2023
Tampines / Bedok,Singapore,55,2,3,41363000.0,752051.0,Condo,9.177626671775482,7.43775728303462,9.192931544899544,9.223199705956246,0.011748880037989538,0.018589297714617353,Q4,2023
Orchard / Marina Bay,Singapore,55,1,2,70838000.0,1287970.0,HDB,3.893730723736666,7.346843102701171,9.678837674322708,9.001397925533432,0.0233549828404805,0.04524551815247315,Q3,2023
Orchard / Marina Bay,Singapore,65,2,1,110294000.0,1696836.0,Condo,15.224725294627723,8.041544618211546,9.989315798136138,9.164828480696947,0.02269330316329639,0.033623218751138696,Q1,2023
Orchard / Marina Bay,Singapore,75,3,3,145117000.0,1934896.0,Landed,4.980272514589656,7.6053506026364674,9.11270256688531,9.361634676003256,0.0173653682704483,0.019340473968790482,Q4,2024
Jurong West,Singapore,90,1,1,63531000.0,705901.0,Landed,10.499310550302702,8.853265823595766,9.698564842176726,9.521489672309164,0.0226404604882557,0.03768730283541384,Q4,2024
Woodlands / Yishun,Singapore,55,2,1,35580000.0,646907.0,Landed,23.989344791850556,8.72666383236603,9.708039092346258,9.39344711547536,0.016865407509389932,0.03800297453286447,Q3,2024
Orchard / Marina Bay,Singapore,90,2,2,110880000.0,1232002.0,HDB,13.93668046254708,7.396948576549123,9.783272862146317,9.917316761492303,0.016597479199205893,0.01573133958643757,Q2,2023
Woodlands / Yishun,Singapore,45,2,3,22304000.0,495653.0,Condo,12.538599458505221,8.630385841896107,9.852290873300454,9.073735746349003,0.037501182980317654,0.04715635456846179,Q1,2023
Jurong West,Singapore,105,4,3,76296000.0,726625.0,Landed,4.268143271560882,8.911691506874998,9.020483307478573,9.67834751151867,0.039597289354542646,0.030676992351578322,Q2,2023
Tampines / Bedok,Singapore,65,2,3,54656000.0,840865.0,Landed,4.04059920837841,7.753764451093225,9.105164182820994,9.098460735491475,0.04954189418031832,0.014896238705230297,Q1,2023
Tampines / Bedok,Singapore,105,3,4,77774000.0,740708.0,Condo,18.46440810847168,7.485526312098635,9.345681868360995,9.667775295775899,0.02822744552450704,0.03857139813994595,Q4,2024
Jurong West,Singapore,140,3,4,59589000.0,425633.0,HDB,13.947908081309578,7.688640445273794,9.153286547272163,9.220694688852493,0.035382473963911004,0.019944072897697486,Q4,2024
Orchard / Marina Bay,Singapore,38,1,1,71811000.0,1889761.0,Landed,11.874056893829856,8.061700560293755,9.10044725307998,9.847609197822385,0.03438558403675073,0.011317741635291263,Q2,2024
Bukit Timah,Singapore,38,1,1,53339000.0,1403657.0,Condo,15.445758593048286,8.46771569587064,9.956577189910858,9.617986992474222,0.04046500471280117,0.015867017237823668,Q4,2023
Woodlands / Yishun,Singapore,120,2,2,46536000.0,387797.0,HDB,11.948417703270072,8.536112758625077,9.686022765878183,9.356786066596408,0.022517294830988986,0.016831648685716905,Q1,2024
Bukit Timah,Singapore,65,1,1,67722000.0,1041875.0,HDB,5.019113412083653,8.614055668497413,9.611840057776986,9.792252303867906,0.04934644007860779,0.02599937932718626,Q2,2024
Woodlands / Yishun,Singapore,45,1,1,26828000.0,596181.0,Landed,19.66752087110975,8.359469106182045,9.495656180465952,9.14069164386975,0.045007784111358605,0.03226407604838422,Q3,2024
Bukit Timah,Singapore,120,3,2,176616000.0,1471798.0,Condo,9.975954407149175,7.027047290809261,9.299090450440177,9.517377007199215,0.021879117892273987,0.024329273521669772,Q4,2024
Bukit Timah,Singapore,140,4,4,156462000.0,1117584.0,HDB,14.511721986860715,7.849241639810725,9.728190577511343,9.817556142271918,0.0222127902190303,0.03833051208482509,Q2,2024
Bukit Timah,Singapore,105,4,5,129039000.0,1228946.0,HDB,9.744330101095015,7.96524603955452,9.317185018498284,9.452349062524528,0.013098125382512241,0.010468160608567634,Q4,2024
Tampines / Bedok,Singapore,105,2,1,69759000.0,664367.0,Condo,15.035496096617894,8.60969336443809,9.532695267746899,9.059540097712926,0.043078462823171605,0.02762851233094117,Q2,2024
Woodlands / Yishun,Singapore,55,1,1,22261000.0,404737.0,HDB,5.031168776174612,8.535550149194616,9.800632812225134,9.513030138808203,0.04004526313848388,0.02311245909023117,Q1,2023
Orchard / Marina Bay,Singapore,45,1,1,55099000.0,1224423.0,HDB,23.378621358187615,7.576115505318269,9.352270593184835,9.017708190968166,0.03465454785340707,0.03207228594720372,Q2,2024
Woodlands / Yishun,Singapore,55,1,1,22579000.0,410535.0,HDB,5.878866093979211,7.385635163169478,9.810633986216486,9.819297912768286,0.02026820260230826,0.043956088983338956,Q4,2024
Novena / Toa Payoh,Singapore,120,2,1,138542000.0,1154518.0,Landed,11.801380629082537,8.769103983467401,9.162669121275153,9.11676279009976,0.03649175139986627,0.03751821545552959,Q2,2023
Orchard / Marina Bay,Singapore,65,1,2,137212000.0,2110960.0,Landed,23.82176590192585,7.6648481144656335,9.517948758357086,9.743418949844834,0.01325021953850804,0.03226226332276824,Q2,2023
Jurong West,Singapore,55,1,1,40347000.0,733585.0,Landed,17.932983410716275,7.35656180039167,9.709074405818033,9.714640180150631,0.011971082132281938,0.018468629349491558,Q1,2024
Tampines / Bedok,Singapore,75,1,2,62237000.0,829826.0,Landed,9.8841078083376,7.810375240515316,9.971448675871327,9.922921792383043,0.022085507299244703,0.04975546849380762,Q1,2023
Orchard / Marina Bay,Singapore,140,4,5,210598000.0,1504275.0,Condo,6.2901996745959865,7.765116290487958,9.47593180847446,9.633571323692058,0.038196461472578845,0.03491634809237045,Q1,2023
Bukit Timah,Singapore,120,3,4,162140000.0,1351169.0,Condo,3.209881209826589,7.724426729597168,9.861692465903147,9.691820948061347,0.03853148616267707,0.030775525289479265,Q2,2023
Orchard / Marina Bay,Singapore,75,2,3,88145000.0,1175272.0,HDB,10.337200474251059,7.034475861959448,9.244863438353399,9.470612021222585,0.03474961520947118,0.025669836909559318,Q4,2024
Tampines / Bedok,Singapore,65,1,1,55305000.0,850853.0,Landed,11.86975590022211,7.969656378403338,9.87598046344619,9.229326466582096,0.043061246308091494,0.015286623758567429,Q1,2023
Jurong West,Singapore,75,3,4,47869000.0,638258.0,Landed,24.20455285520211,8.450533379378237,9.95336857238422,9.356805034349145,0.03549665793256472,0.0294555739799936,Q3,2024
Jurong West,Singapore,75,1,2,39190000.0,522540.0,Condo,13.694928858577981,8.073209946570444,9.468903810380473,9.293094855662371,0.0411959671051767,0.014949736198299198,Q3,2023
Orchard / Marina Bay,Singapore,45,1,2,52995000.0,1177660.0,HDB,1.8156168597614064,7.515546364019907,9.831919492655395,9.215795519688896,0.02034703201423595,0.04236980729534551,Q4,2023
Jurong West,Singapore,38,2,1,19367000.0,509662.0,Condo,16.298950695600684,8.760404292993417,9.5339817700786,9.424541791339921,0.02574027573993544,0.0334491176821519,Q2,2024
Jurong West,Singapore,38,1,1,20581000.0,541606.0,Condo,17.693172482087068,7.588087680972199,9.791029015422033,9.55959617744377,0.048137375040168746,0.030138295464278368,Q1,2024
Novena / Toa Payoh,Singapore,140,4,4,179309000.0,1280779.0,Landed,3.2609260704191456,8.707395748849182,9.614631021447842,9.191483950584708,0.013841591886684452,0.046161083483901716,Q3,2024
Bukit Timah,Singapore,45,1,2,74812000.0,1662478.0,Landed,1.3230887171477752,8.08242640831673,9.237721048458893,9.205067161882342,0.04532132942223487,0.048672655548095564,Q2,2023
Jurong West,Singapore,90,2,2,41596000.0,462179.0,HDB,18.179269949438233,7.0817705953289,9.17863870563032,9.535943136460226,0.01143792098158599,0.0196472697168156,Q1,2024
Novena / Toa Payoh,Singapore,120,2,3,129408000.0,1078402.0,Condo,18.0499031918775,7.274918734105899,9.442344349422386,9.17335895919309,0.011764193847946941,0.042868722347969075,Q2,2024
Tampines / Bedok,Singapore,45,2,1,32832000.0,729601.0,Condo,21.393831143529066,7.142642937793424,9.804625411548269,9.741208298669303,0.022215633958837154,0.0381905727217351,Q4,2023
Bukit Timah,Singapore,75,1,1,105225000.0,1403006.0,Condo,18.56983505944763,8.57766879803957,9.652253708561316,9.959766293625533,0.03856059895111085,0.04658736156592335,Q3,2024
Woodlands / Yishun,Singapore,38,2,3,22395000.0,589340.0,Landed,19.259077099154894,8.317143940953535,9.027786091134004,9.715975669531957,0.0477563967667028,0.0266540408136524,Q1,2024
Novena / Toa Payoh,Singapore,120,4,4,147773000.0,1231443.0,Landed,3.0001601238103826,7.958412036672983,9.845395761821141,9.018111510683646,0.01640247599442672,0.0374151023985354,Q4,2024
Bukit Timah,Singapore,120,2,3,170671000.0,1422261.0,Condo,7.783489526144309,8.97856375672621,9.78067246475482,9.065819839473226,0.02111060824649734,0.017637558932955155,Q1,2023
Woodlands / Yishun,Singapore,38,2,2,16489000.0,433930.0,HDB,12.586452553520036,7.460491200893969,9.108093619298707,9.360960631582286,0.027335388694552216,0.030397392883663,Q2,2023
Bukit Timah,Singapore,65,2,3,114229000.0,1757374.0,Landed,14.720630414149653,7.495802284117538,9.240031905875593,9.040014881124964,0.04364900813227762,0.03767841909746593,Q4,2024
Jurong West,Singapore,140,3,3,100861000.0,720437.0,Landed,16.78957969165597,7.247746817432066,9.21277508991619,9.640719434708279,0.048194528974689226,0.029052236124117295,Q3,2023
Woodlands / Yishun,Singapore,55,2,2,23034000.0,418792.0,HDB,1.8169781930662685,8.598391111924913,9.759366204099292,9.270370766064897,0.022299345696948955,0.04122075373603483,Q3,2023
Novena / Toa Payoh,Singapore,105,3,3,128655000.0,1225285.0,Landed,19.519095144276356,8.07522692254459,9.677274878654773,9.207427461386832,0.027539655479209432,0.014423109890673738,Q1,2024
Novena / Toa Payoh,Singapore,75,2,3,67034000.0,893791.0,HDB,5.351589747799712,8.121737684013214,9.687554876797826,9.83544359035997,0.020488043919027886,0.03448587045504546,Q1,2023
Tampines / Bedok,Singapore,120,3,4,92350000.0,769580.0,Condo,10.97959410778337,8.098282607435785,9.336857522745133,9.177926360308003,0.015866766400172226,0.04241580331720846,Q1,2023
Novena / Toa Payoh,Singapore,105,3,2,107347000.0,1022354.0,Condo,11.869757204243733,7.089971345156065,9.94096731770025,9.003647067809684,0.04141710237213512,0.013235381887285187,Q1,2024
Bukit Timah,Singapore,38,1,1,47243000.0,1243247.0,Condo,3.6297946674870936,8.300713520865788,9.53827112222826,9.737787295208046,0.044212635110856685,0.040478103914657976,Q2,2023
Novena / Toa Payoh,Singapore,120,2,2,146417000.0,1220144.0,Landed,1.9712867449416986,7.952319207699433,9.01893512003328,9.194652237342158,0.017164041762469787,0.026863875096008086,Q1,2024
Novena / Toa Payoh,Singapore,75,3,2,66318000.0,884242.0,HDB,8.599578083600422,8.47252266358133,9.592818819267928,9.99231780504249,0.01562821951855372,0.01458120770024551,Q2,2023
Tampines / Bedok,Singapore,120,4,3,67131000.0,559427.0,HDB,16.54104113728236,7.514467518683889,9.04917729480191,9.072628399354617,0.016517121928887876,0.04527492780161317,Q3,2023
Tampines / Bedok,Singapore,120,4,3,66535000.0,554458.0,HDB,6.76243740058959,7.311764695500621,9.342907578217027,9.78759982280861,0.010436966263879728,0.023709596244932372,Q3,2024
Tampines / Bedok,Singapore,45,1,2,44503000.0,988963.0,Landed,1.5598003482683271,7.698337928455026,9.356182593706976,9.123436702495585,0.03352768656411147,0.04230860847186563,Q1,2023
Tampines / Bedok,Singapore,75,3,2,47098000.0,627977.0,HDB,4.100630905305564,7.427117841489773,9.657104396449231,9.762790945815444,0.03394454430645562,0.01186550373616194,Q1,2024
Tampines / Bedok,Singapore,55,1,1,37367000.0,679397.0,Condo,6.376395141602278,8.434620948344872,9.549979057936676,9.745746128620684,0.031095427445762026,0.026273138121306147,Q3,2024
Bukit Timah,Singapore,45,1,2,52887000.0,1175262.0,HDB,20.839532730130294,8.102549241040705,9.705449088300037,9.932100065494964,0.04976404989222647,0.040372373614523255,Q1,2024
Novena / Toa Payoh,Singapore,55,1,1,51358000.0,933777.0,Condo,18.56535465414205,7.119965886779065,9.602712794994408,9.63649852707989,0.031233128121279784,0.04015687814409002,Q4,2023
Novena / Toa Payoh,Singapore,140,3,3,129889000.0,927775.0,HDB,10.285846475489073,7.7773145382067135,9.078277608832556,9.0169063562538,0.0427517795528772,0.03392022347902237,Q1,2023
Tampines / Bedok,Singapore,45,1,2,27796000.0,617693.0,HDB,4.405629611690218,7.08128590218488,9.647660047103253,9.435577920346383,0.03846825969486637,0.030355882728140826,Q1,2024
Jurong West,Singapore,90,3,4,44542000.0,494909.0,HDB,24.282713306134553,7.009159812479756,9.82630824770506,9.482349376700864,0.040305261771334096,0.013521353964388525,Q2,2024
Bukit Timah,Singapore,140,5,4,176055000.0,1257539.0,HDB,22.98415987950809,7.351695381669805,9.332843348299455,9.538073601814004,0.0489694086485255,0.025663411202939065,Q4,2024
Novena / Toa Payoh,Singapore,55,1,1,63780000.0,1159639.0,Landed,4.1232901608635295,7.2448063465604,9.77020829618036,9.892636312590833,0.01765958411931373,0.011350605491158069,Q3,2024
Jurong West,Singapore,65,1,1,31741000.0,488320.0,Condo,24.6619309904812,8.523121408040284,9.863680697568583,9.257424062600442,0.04832354056686553,0.03371476637750769,Q1,2024
Jurong West,Singapore,120,3,3,87491000.0,729092.0,Landed,14.834042933175517,8.50900165955603,9.56016885100168,9.100363316527085,0.01608736192985094,0.04076034604791725,Q1,2023
Novena / Toa Payoh,Singapore,55,1,2,51004000.0,927348.0,HDB,8.982843897580677,7.543724205680368,9.261133956760368,9.58646041879888,0.01579754502332356,0.01129971073217146,Q3,2023
Tampines / Bedok,Singapore,55,1,2,33243000.0,604425.0,HDB,19.52179991427457,7.860496566344986,9.505114280375127,9.008689764798309,0.02176670001844143,0.04825580297476586,Q3,2023
Jurong West,Singapore,75,1,1,38370000.0,511599.0,Condo,11.29338707934886,7.642331079483809,9.400530820688568,9.421324053380582,0.010713652518714532,0.02392677283282798,Q2,2023
Novena / Toa Payoh,Singapore,75,2,2,79867000.0,1064896.0,Condo,6.611043378168152,7.6143682423159476,9.606093103028792,9.97130065056592,0.032984097454071035,0.04050560107203145,Q2,2023
Orchard / Marina Bay,Singapore,75,2,1,125528000.0,1673700.0,Condo,10.440322134306983,8.314358125589669,9.780616299133722,9.764989958586423,0.028252901300696083,0.024222926102468574,Q4,2023
Orchard / Marina Bay,Singapore,75,3,4,93014000.0,1240193.0,HDB,7.709064378242585,8.010169894982816,9.03802357579993,9.842858671923615,0.031108717573010286,0.032796582032465146,Q4,2023
Woodlands / Yishun,Singapore,105,2,1,49429000.0,470754.0,Condo,1.812738278194817,7.392854504588112,9.459271202955195,9.86326687738406,0.04191147968295841,0.028009913017307528,Q4,2023
Bukit Timah,Singapore,38,1,1,70049000.0,1843395.0,Landed,13.842302589288465,8.411170858410888,9.380365003803814,9.172648347330949,0.035332176741875644,0.013332179775007443,Q4,2023
Jurong West,Singapore,105,4,5,76558000.0,729126.0,Landed,9.407157276700106,8.506184821890333,9.98000111708786,9.919237468398338,0.04377245873438995,0.03178926468246329,Q4,2024
Tampines / Bedok,Singapore,38,2,2,30923000.0,813776.0,Landed,20.437562638139536,8.88104636400518,9.163585931020286,9.752954873052817,0.04536008535711719,0.01930676163170876,Q3,2024
Bukit Timah,Singapore,65,1,1,88328000.0,1358899.0,Condo,11.294898046154437,7.4286828473242235,9.696003419460304,9.681127584061477,0.04680326304524318,0.016987268991980387,Q2,2023
Orchard / Marina Bay,Singapore,105,3,2,223596000.0,2129485.0,Landed,11.785823744128294,8.385212968526973,9.581862826381709,9.095168853550765,0.028345659151995738,0.011849729145302619,Q2,2023
Bukit Timah,Singapore,65,1,1,68831000.0,1058934.0,HDB,15.501996798143665,8.614956421812828,9.036443365750948,9.314320042963885,0.013944909729380627,0.02937693866313619,Q2,2024
Woodlands / Yishun,Singapore,38,2,2,18374000.0,483525.0,Condo,14.64356390818373,7.771461595980359,9.745803685656032,9.75382507947457,0.033018403104047245,0.040549223918993474,Q1,2023
Jurong West,Singapore,90,1,1,45201000.0,502233.0,Condo,20.6843944549664,8.967000237524283,9.178622948773626,9.22440908340673,0.03439449888821249,0.026039610741344588,Q2,2023
Tampines / Bedok,Singapore,65,1,2,35793000.0,550654.0,HDB,19.30232513258842,8.06255146059893,9.005648504653648,9.444036967228074,0.035310971563816455,0.014773811887830104,Q3,2023
Novena / Toa Payoh,Singapore,140,4,5,155321000.0,1109439.0,Condo,12.6687029601243,8.094351527215455,9.807027647940988,9.45216487168419,0.025780855994935556,0.023889148019022324,Q4,2023
Bukit Timah,Singapore,65,1,2,87739000.0,1349835.0,Condo,14.21401691491027,7.264851655514485,9.814589312077205,9.893915988024869,0.024113087797177163,0.039475143630152025,Q3,2023
Woodlands / Yishun,Singapore,45,2,1,17615000.0,391438.0,HDB,19.528838599576577,7.3853769266006,9.02771069494719,9.377767734586884,0.04508363216538988,0.03578851964498396,Q1,2024
Orchard / Marina Bay,Singapore,38,1,2,75794000.0,1994569.0,Landed,4.2963218361012325,8.744493080940186,9.383146969466608,9.807478941079149,0.011726621157687687,0.0395244962734642,Q3,2023
Jurong West,Singapore,120,4,3,88065000.0,733877.0,Landed,12.33081922555733,8.036114257713123,9.42885071344946,9.147195989914193,0.041729531808903375,0.02781265582131951,Q1,2024
Bukit Timah,Singapore,140,4,3,158982000.0,1135586.0,HDB,16.751072254180876,7.995684523752182,9.76565443411491,9.60918587477373,0.036287153215412864,0.032569375533496134,Q3,2023
Tampines / Bedok,Singapore,55,1,1,33382000.0,606950.0,HDB,2.0758983905656816,8.212203685381226,9.474372691335429,9.498763448304564,0.036968197172729506,0.04235240482269203,Q3,2024
Bukit Timah,Singapore,140,4,3,193225000.0,1380176.0,Condo,7.432590366958874,7.061771409419311,9.866078897376703,9.828467924935174,0.038258782850974116,0.011716162185029605,Q2,2023
Bukit Timah,Singapore,120,3,3,186890000.0,1557419.0,Landed,4.412135104475346,7.069381279120454,9.653348910294673,9.633564211165668,0.025378062822148766,0.04325897611799563,Q1,2024
Woodlands / Yishun,Singapore,55,2,3,34853000.0,633694.0,Landed,7.186559234708923,8.740462030876046,9.323002730873151,9.882372549475448,0.04031032270559527,0.021956576965198447,Q4,2024
Tampines / Bedok,Singapore,45,2,3,32620000.0,724888.0,Condo,16.333874163746085,8.318906040934884,9.100980049041128,9.068549663843402,0.026609788136544375,0.021472475319099307,Q3,2024
Tampines / Bedok,Singapore,90,2,2,50552000.0,561689.0,HDB,2.3169783454807957,8.140643084790032,9.910224847293895,9.449010045095095,0.015522383583905373,0.034360392942288515,Q2,2023
Jurong West,Singapore,90,3,4,40457000.0,449520.0,HDB,11.179316208815482,7.968863974117237,9.092514906733008,9.399208822993504,0.03690364064862371,0.04082877210586875,Q1,2024
Tampines / Bedok,Singapore,45,1,1,26639000.0,591968.0,HDB,14.320816877590039,8.828603074378261,9.226828748248964,9.530004440761076,0.03807115696437039,0.03411720752638948,Q4,2024
Tampines / Bedok,Singapore,45,1,2,41290000.0,917554.0,Landed,13.08099316496199,8.444946137807989,9.997134819635143,9.242916810148403,0.02702308389644817,0.012857096857119865,Q2,2023
Tampines / Bedok,Singapore,65,2,1,59562000.0,916343.0,Landed,11.816483059539298,8.75095494526826,9.054720076443393,9.21088361981634,0.021421262539455324,0.022900784620988195,Q3,2024
Jurong West,Singapore,90,2,3,49084000.0,545375.0,Condo,2.4019760482218073,7.664134792305816,9.48509918812822,9.152067433874969,0.010652366210780945,0.04093345601157982,Q4,2023
Tampines / Bedok,Singapore,45,1,2,29175000.0,648342.0,Condo,1.5694411303788307,7.531058165745799,9.169001027961968,9.501087846743003,0.0486197499120551,0.021610298483765715,Q1,2023
Bukit Timah,Singapore,140,4,3,146566000.0,1046897.0,HDB,17.057359002971587,8.274478462162417,9.711755965258794,9.829523844201333,0.0234654141611158,0.03992240056531119,Q1,2024
Orchard / Marina Bay,Singapore,105,4,4,169244000.0,1611852.0,Condo,12.850685770198602,8.131475974393007,9.945891024978652,9.689486534538998,0.0165445598607339,0.042850931713489,Q4,2024
Tampines / Bedok,Singapore,75,3,3,41386000.0,551814.0,HDB,4.078234633989538,7.285886277168878,9.618535086559994,9.480691363168308,0.02746602351646106,0.01044637137440711,Q3,2023
Orchard / Marina Bay,Singapore,38,1,2,64089000.0,1686562.0,Condo,21.29216211400794,7.333558267659209,9.948412975923082,9.808658763745735,0.026553560946052157,0.023473590783259543,Q1,2024
Novena / Toa Payoh,Singapore,105,3,2,112399000.0,1070469.0,Condo,19.987074954550625,7.352943616678555,9.168635120715338,9.64195644268466,0.04434438160172442,0.0295851906697083,Q2,2024
Orchard / Marina Bay,Singapore,65,1,1,83078000.0,1278122.0,HDB,22.825037913897667,7.943301529073999,9.039591524658679,9.366197377720566,0.03292884702294434,0.016116572421849718,Q3,2023
Tampines / Bedok,Singapore,65,2,3,62488000.0,961349.0,Landed,10.939018738430583,7.153253457705134,9.345134630398293,9.594348555764528,0.010280738133111438,0.01324445812454422,Q1,2024
Novena / Toa Payoh,Singapore,55,1,1,49419000.0,898525.0,HDB,5.252566149570985,8.45526683162394,9.459734648599564,9.353830420690503,0.029120074383735657,0.011139803431865403,Q3,2023
Jurong West,Singapore,55,1,2,27506000.0,500110.0,Condo,9.856245585246988,7.1744171480400745,9.788923471202928,9.547642373995961,0.043783459431157544,0.012805838227337416,Q3,2023
Woodlands / Yishun,Singapore,105,3,2,45538000.0,433699.0,Condo,10.256304073465447,7.926268970188332,9.68148990550851,9.576869767747121,0.01637965521796672,0.038538810195278994,Q4,2023
Woodlands / Yishun,Singapore,140,4,4,52692000.0,376374.0,HDB,5.635475795971259,7.678441124469318,9.89088060616054,9.589421411364533,0.025493049128141577,0.038671788807363654,Q2,2023
Bukit Timah,Singapore,105,3,3,170729000.0,1625987.0,Landed,16.33497454228857,8.434849421648785,9.191817999632605,9.814800849199834,0.011713037161041733,0.018245744691560366,Q1,2023
Bukit Timah,Singapore,65,1,2,77466000.0,1191791.0,HDB,7.668742773321517,7.432824222600967,9.18301690862034,9.92249474913446,0.018477057586810966,0.0232867487468428,Q4,2023
Tampines / Bedok,Singapore,140,4,3,95781000.0,684149.0,Condo,16.084345244624686,8.635006268853022,9.656372944396733,9.734063666438175,0.013381244507931994,0.027522271750762863,Q4,2024
Woodlands / Yishun,Singapore,65,2,1,24961000.0,384009.0,HDB,6.630609280359054,7.7582327806881635,9.689856044707705,9.383630580928358,0.041443024522822856,0.03257119429170762,Q2,2024
Woodlands / Yishun,Singapore,140,3,4,73394000.0,524242.0,Condo,14.661330798886897,7.9837936103279645,9.853162027946157,9.791144583846902,0.04571227980400028,0.03952738428755986,Q3,2024
Orchard / Marina Bay,Singapore,75,3,4,115424000.0,1538983.0,Condo,15.328526342883606,8.542661528395676,9.584403704118902,9.02441578646799,0.03250000506306192,0.038255489737360385,Q3,2023
Novena / Toa Payoh,Singapore,120,2,3,94872000.0,790600.0,HDB,11.297173501722707,8.885792782415747,9.277211872787646,9.126637083848662,0.03311990061052517,0.01987201092202035,Q1,2023
Tampines / Bedok,Singapore,140,5,6,105988000.0,757059.0,Condo,16.827801387518342,7.415724340714181,9.114088454529574,9.007777463717467,0.04758356264076732,0.043447388943901225,Q3,2023
Bukit Timah,Singapore,38,2,3,47151000.0,1240816.0,HDB,15.041833492487125,7.205517012864542,9.228579316938813,9.746499987354941,0.03625113486881921,0.020289242286272487,Q2,2024
Woodlands / Yishun,Singapore,75,3,3,38759000.0,516781.0,Condo,3.6969352120620336,7.3261525411635455,9.808953103245807,9.931338466917468,0.0481670813362269,0.045496634795836974,Q4,2024
Tampines / Bedok,Singapore,75,3,3,45204000.0,602723.0,HDB,3.625484906167113,8.118614216943946,9.545013375005729,9.77677266692292,0.04015871396217322,0.026722264528899108,Q4,2024
Bukit Timah,Singapore,75,2,3,83433000.0,1112436.0,HDB,13.112269012741642,8.820523154785112,9.921058272146931,9.682004353624958,0.012132635864335191,0.01632882035339104,Q4,2024
Jurong West,Singapore,120,4,5,81443000.0,678695.0,Landed,17.181861818503258,8.309113198750945,9.060832304923506,9.892122955431212,0.030851141685564944,0.03203019889517888,Q2,2024
Woodlands / Yishun,Singapore,55,1,1,23810000.0,432910.0,HDB,2.0952497464123994,8.800568001712895,9.139559471832637,9.420893108960158,0.024592229336149102,0.02165795066492749,Q2,2023
Orchard / Marina Bay,Singapore,55,1,2,114498000.0,2081787.0,Landed,2.0401962971640595,8.020404649752926,9.03999259053478,9.92554133140888,0.012208281391268594,0.017854645342420983,Q1,2024
Orchard / Marina Bay,Singapore,120,3,2,216644000.0,1805371.0,Landed,15.483179285048152,7.961584943024411,9.93582011240266,9.53591831546682,0.04744734324768483,0.03434864854343131,Q4,2023
Jurong West,Singapore,65,1,1,32124000.0,494209.0,Condo,21.860428762247324,7.068065372450167,9.77239636728138,9.3465079055172,0.01729089319032735,0.04554196318591995,Q1,2023
Novena / Toa Payoh,Singapore,45,1,2,44531000.0,989575.0,Condo,1.5436052729485565,8.688341785542848,9.453736369523519,9.842359314996267,0.035979770398842974,0.01423210641571715,Q2,2023
Novena / Toa Payoh,Singapore,55,1,1,56030000.0,1018726.0,Condo,16.180134550357447,7.055657158027432,9.291316047071954,9.5400571628206,0.023003866196507593,0.03994461228474556,Q4,2023
Tampines / Bedok,Singapore,65,1,2,38772000.0,596486.0,HDB,20.652718434102894,7.516105775223676,9.877352589704074,9.992807826537566,0.014280125328817053,0.02162184968842517,Q4,2023
Tampines / Bedok,Singapore,38,2,1,25243000.0,664297.0,Condo,24.84101580919956,8.372307009920675,9.219655403168584,9.438458474884042,0.010930687473514365,0.028937059664915304,Q1,2023
Orchard / Marina Bay,Singapore,120,2,2,234114000.0,1950949.0,Landed,19.91523481491589,7.702903643390021,9.714431100166419,9.147753461434384,0.03894308721183839,0.023007303549868175,Q1,2024
Orchard / Marina Bay,Singapore,55,1,2,106445000.0,1935369.0,Landed,6.071443108596716,8.57499050011115,9.411581231629013,9.995761040038522,0.01612112264964398,0.03410246429586541,Q1,2023
Tampines / Bedok,Singapore,65,2,3,48229000.0,741981.0,Condo,15.606202924678378,8.537778111345839,9.026636997957404,9.467627241298826,0.047487019284081056,0.016907585140416403,Q3,2024
